,Type,Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min]
4702,0.5,0.891304347826086,0.8518518518518547,0.3006396588486141,0.4268774703557312
12716,0.0,0.7223866798145764,0.6709219865087093,0.9869981401387491,0.8102766798418972
13405,0.5,0.5626143405050783,0.5182138836918853,0.8741741200203013,0.7470355731225296
9415,0.5,0.38043478260869534,0.5061728395061778,0.39232409381663114,0.5217391304347826
15145,0.5,0.7844285129913828,0.624490266637082,0.5563632821317037,0.4387351778656126
18286,0.5,0.7847117056218309,0.5912640708239962,0.5688143020657459,0.035573122529644265
4842,1.0,0.9347826086956488,0.9135802469135825,0.5778251599147122,0.28063241106719367
11778,0.5,0.31252407830354656,0.32597972042904644,0.7622506814331484,0.8616600790513833
16055,0.5,0.7791916450857315,0.6380942141714527,0.5999690537456106,0.43478260869565216
5931,1.0,0.6413043478260789,0.6172839506172849,0.48400852878464806,0.6640316205533596
5234,0.5,0.8152173913043441,0.790123456790127,0.4221748400852877,0.18972332015810275
14161,0.5,0.894533941384104,0.7691002791029362,0.6305203253554841,0.3636363636363636
9906,0.5,0.36650815183362795,0.4355709880408156,0.9139125791563492,0.7430830039525691
15327,0.5,0.8680193492225143,0.742181097165961,0.7162022988568162,0.3517786561264822
1798,1.0,0.28260869565216495,0.22222222222222143,0.26226012793176967,0.4980237154150197
5043,0.5,0.9347826086956488,0.9135802469135825,0.3646055437100213,0.7707509881422925
258,0.0,0.29347826086956275,0.2962962962963047,0.5031982942430704,0.14624505928853754
2087,1.0,0.46739130434782794,0.4197530864197603,0.5159914712153517,0.26482213438735175
13587,0.5,0.5844147347829463,0.6290451259259555,0.18165274712160873,0.8735177865612648
16687,0.5,0.765817426976092,0.5521926128506252,0.9019189765458422,0.41897233201581024
17955,0.5,0.4309204204632522,0.3662761329684585,0.8741499187892849,0.7391304347826086
6286,0.5,0.6956521739130395,0.6049382716049436,0.46908315565031977,0.26877470355731226
11390,0.5,0.6030384147712553,0.6257389941404057,0.9304535074388074,0.2608695652173913
4877,1.0,0.9782608695652186,0.9629629629629619,0.5970149253731343,0.6600790513833992
6424,0.5,0.6956521739130395,0.654320987654323,0.5159914712153517,0.8221343873517786
17465,0.5,0.6767369173132352,0.5927871347632703,0.7056724861239836,0.308300395256917
9603,0.5,0.7230024471343839,0.5844956801346797,0.729529740841238,0.4980237154150197
2172,1.0,0.4347826086956488,0.3703703703703738,0.3304904051172708,0.3438735177865612
13288,0.5,0.5857870637146263,0.6877495170858481,0.9656444115647693,0.541501976284585
16684,0.5,0.35084959750485467,0.33602515566129654,0.7548136435863049,0.8537549407114624
2157,1.0,0.4239130434782581,0.3333333333333357,0.488272921108742,0.1976284584980237
6752,1.0,0.5978260869565162,0.5802469135802468,0.3390191897654584,0.23320158102766797
2742,0.5,0.5978260869565162,0.49382716049382935,0.3347547974413645,0.05533596837944664
10323,1.0,0.7743680778736746,0.7262560427449145,0.7671667548045569,0.4743083003952569
184,0.5,0.3152173913043441,0.3333333333333357,0.3091684434968017,0.2924901185770751
5076,1.0,0.8695652173913047,0.8518518518518547,0.5181236673773987,0.2885375494071146
14342,0.5,0.2932061680552991,0.4222573866911432,0.12941795633767328,0.7905138339920948
17046,0.5,0.5904407788227033,0.47128177395543247,0.9177251346584325,0.17391304347826086
6009,1.0,0.5869565217391255,0.5432098765432158,0.4285714285714286,0.6403162055335968
2376,0.5,0.3913043478260789,0.3703703703703738,0.652452025586354,0.7312252964426877
6855,1.0,0.5108695652173907,0.518518518518519,0.17057569296375263,0.450592885375494
16172,0.5,0.592340328025081,0.6667824647331457,0.33556488215368063,0.8181818181818181
14693,0.5,0.5588005633694664,0.7516815780864476,0.279223569872028,0.8221343873517786
1643,0.5,0.3152173913043441,0.24691358024691112,0.5202558635394455,0.3517786561264822
9483,0.5,0.30434782608695343,0.2592592592592595,0.3240938166311299,0.4703557312252964
11764,1.0,0.7556383266105726,0.68178657503789,0.6971602371094026,0.48221343873517786
16406,0.5,0.7157357365324799,0.579749161165175,0.9108202795259897,0.08300395256916995
12163,0.0,0.5876022440547004,0.5407923536517529,0.572453621296299,0.8300395256916996
1267,0.5,0.3913043478260789,0.5555555555555571,0.21535181236673773,0.8458498023715414
4676,1.0,0.891304347826086,0.8148148148148167,0.32196162046908317,0.11462450592885375
16311,0.5,0.42001405740728615,0.43840675345312974,0.6328109053389404,0.901185770750988
16337,0.5,0.8406005016781819,0.7011020979070111,0.7949415181890345,0.007905138339920948
989,0.5,0.14130434782608603,0.23456790123456983,0.4477611940298507,0.3162055335968379
8684,1.0,0.25,0.3580246913580325,0.3880597014925372,0.1541501976284585
14075,0.5,0.4051788295697918,0.5563559723092695,0.6177474364170121,0.8932806324110671
11312,0.5,0.8667107118703257,0.7297046696062495,0.6385444607067745,0.26482213438735175
88,0.5,0.3913043478260789,0.3950617283950635,0.10234541577825151,0.13833992094861658
18014,0.5,0.8739226686823045,0.8683218674770856,0.63567229810418,0.8458498023715414
13088,0.5,0.7265672538025214,0.6777299370356573,0.9622576611391165,0.7193675889328063
3193,1.0,0.6739130434782581,0.6296296296296333,0.34754797441364593,0.6600790513833992
9783,0.5,0.7876283313213222,0.6020661065316801,0.8388045980509828,0.37154150197628455
11572,0.5,0.6148157202072397,0.6300457798246697,0.8230090828463579,0.7470355731225296
16330,0.5,0.5661006623780338,0.49420637665826916,0.6941260130807434,0.8537549407114624
7577,0.5,0.6195652173912976,0.790123456790127,0.5543710021321961,0.31225296442687744
7018,1.0,0.4891304347826093,0.5925925925925952,0.720682302771855,0.43478260869565216
76,0.5,0.38043478260869534,0.3950617283950635,0.3795309168443496,0.007905138339920948
7345,0.0,0.5869565217391255,0.7654320987654302,0.8336886993603412,0.47826086956521735
13503,0.5,0.5751355987843709,0.758718982025691,0.7981878457299556,0.758893280632411
6505,1.0,0.6521739130434767,0.7037037037037024,0.0660980810234541,0.849802371541502
2321,1.0,0.3913043478260789,0.308641975308646,0.5906183368869935,0.15810276679841895
11682,0.5,0.7732703221766144,0.5571229274319833,0.6338963672844744,0.41897233201581024
8346,0.5,0.2391304347826022,0.3827160493827222,0.3539445628997868,0.7272727272727272
3602,0.5,0.7499999999999929,0.654320987654323,0.3006396588486141,0.7312252964426877
9881,0.5,0.8032100431857501,0.8203415060067201,0.7303270365342325,0.9841897233201581
7751,0.5,0.46739130434782794,0.6296296296296333,0.47547974413646044,0.4268774703557312
15295,0.5,0.7346513393720784,0.6210994763373634,0.5542422518361533,0.826086956521739
3262,0.5,0.6521739130434767,0.5679012345679055,0.44989339019189767,0.5177865612648221
17802,0.5,0.47363678979785107,0.6011478495188598,0.1715063148262389,0.8774703557312252
5498,1.0,0.7065217391304301,0.6666666666666714,0.462686567164179,0.49407114624505927
8029,0.5,0.35869565217391397,0.5308641975308674,0.4029850746268656,0.015810276679841896
3810,0.5,0.7499999999999929,0.6913580246913611,0.4285714285714286,0.46640316205533594
12511,0.5,0.33962946491968893,0.33308426620877896,0.7516165851914194,0.8616600790513833
10475,0.5,0.879100449863877,0.7383832365221892,0.667339166098472,0.20158102766798416
7846,0.5,0.4130434782608674,0.5802469135802468,0.23240938166311298,0.5098814229249011
5862,0.5,0.6086956521739069,0.6172839506172849,0.3347547974413645,0.8102766798418972
16814,0.0,0.8043478260869534,0.5948718255932732,0.7471379340372544,0.08300395256916995
15989,0.5,0.38066627666214004,0.49868685520126377,0.7702672161262882,0.8063241106719367
10426,0.0,0.9052327978859935,0.7579614545082336,0.6933218699271966,0.2569169960474308
9518,1.0,0.38043478260869534,0.3456790123456841,0.27931769722814503,0.0
18029,0.5,0.5827005410562336,0.7530864197530889,0.8145439753580688,0.7470355731225296
9262,0.5,0.3913043478260789,0.518518518518519,0.35181236673773986,0.4624505928853755
9919,0.5,0.7602418561621604,0.6358915883226572,0.6651877148148011,0.08695652173913043
9778,0.5,0.6550374215741073,0.5422806250976464,0.7831579476937394,0.7707509881422925
5439,0.5,0.7499999999999929,0.7407407407407405,0.5223880597014925,0.7035573122529644
7339,0.5,0.5652173913043441,0.7283950617283992,0.21535181236673773,0.41897233201581024
14361,0.5,0.855962230974022,0.7005990771556796,0.5689556833727504,0.4110671936758893
15067,0.5,0.802506088576898,0.6769204956675949,0.8555711309778029,0.16205533596837943
5612,0.5,0.6086956521739069,0.6049382716049436,0.32622601279317687,0.7351778656126482
8010,0.5,0.4021739130434767,0.5802469135802468,0.5565031982942431,0.6640316205533596
11711,1.0,0.8279413856444364,0.6742923349647754,0.7163488797601223,0.6482213438735177
561,0.5,0.25,0.48148148148148806,0.6332622601279316,0.8774703557312252
1338,1.0,0.3913043478260789,0.5432098765432158,0.7825159914712152,0.6758893280632411
17113,0.5,0.603936626087922,0.48393448679443196,0.9339019189765458,0.07509881422924901
5659,0.5,0.5869565217391255,0.6419753086419746,0.19829424307036236,0.40316205533596833
10197,0.5,0.861831523064069,0.7016148160187115,0.5825567155342395,0.24901185770750986
10879,0.5,0.5335907494010925,0.6179532020609955,0.6982364505682934,0.8379446640316205
15223,0.5,0.3178943959995095,0.3140546776791524,0.8292138021568527,0.8537549407114624
8877,0.5,0.3478260869565162,0.45679012345679126,0.5330490405117271,0.5849802371541502
6926,0.5,0.5326086956521721,0.5925925925925952,0.5671641791044776,0.3557312252964427
12198,0.0,0.7411360566236525,0.6134873002186012,0.9019189765458422,0.3992094861660079
12884,0.5,0.6305752900546864,0.647908765092005,0.9353839266281783,0.6996047430830039
1120,1.0,0.20652173913043015,0.3209876543209944,0.3773987206823026,0.011857707509881422
10431,0.5,0.8478722248598913,0.754407299520679,0.8700150930691437,0.8458498023715414
14619,0.5,0.5654088068791481,0.5595047408318479,0.22754896368972644,0.8577075098814229
18264,0.5,0.7282608695652115,0.5802469135802468,0.8116607674087324,0.43083003952569165
93,1.0,0.4021739130434767,0.4074074074074119,0.3240938166311299,0.18577075098814227
8199,0.5,0.25,0.3580246913580325,0.5756929637526653,0.043478260869565216
8453,1.0,0.28260869565216495,0.4197530864197603,0.6289978678038379,0.22134387351778656
8330,0.5,0.21739130434782084,0.3456790123456841,0.4669509594882729,0.5612648221343873
5783,0.5,0.6086956521739069,0.6172839506172849,0.46055437100213226,0.8300395256916996
13611,0.0,0.7733113526306354,0.6366953360618481,0.7862577470685996,0.3992094861660079
8861,1.0,0.30434782608695343,0.3950617283950635,0.4968017057569296,0.4150197628458498
14436,0.5,0.7927279490653945,0.641123102642176,0.6822311334835349,0.608695652173913
11149,0.5,0.3620601454194343,0.4272087549706214,0.7599386960595647,0.8577075098814229
2331,0.5,0.4130434782608674,0.3333333333333357,0.5927505330490404,0.26482213438735175
4217,0.0,0.7934782608695627,0.5555555555555571,0.02558635394456288,0.3438735177865612
17866,0.5,0.414805013019901,0.5429134683167263,0.6114923681651991,0.9051383399209486
2642,1.0,0.4999999999999929,0.45679012345679126,0.12579957356076754,0.023715415019762844
4940,1.0,0.9347826086956488,0.9135802469135825,0.3049040511727078,0.541501976284585
15799,0.5,0.8248259344621971,0.7323039069605741,0.7879166987429593,0.7391304347826086
9086,0.5,0.4347826086956488,0.6049382716049436,0.5458422174840085,0.38339920948616596
5312,1.0,0.7826086956521721,0.7530864197530889,0.3731343283582089,0.2134387351778656
8337,0.5,0.22826086956521152,0.3580246913580325,0.2217484008528784,0.6284584980237153
15398,0.5,0.6440305326594071,0.5987720905733838,0.8076446248302709,0.7707509881422925
10111,0.5,0.7019096141705532,0.6102686836761535,0.9228520596278111,0.1660079051383399
11951,0.5,0.3191881556186189,0.4358964352446293,0.7739879557124463,0.8142292490118577
7856,1.0,0.4130434782608674,0.6049382716049436,0.6268656716417911,0.6521739130434783
7794,1.0,0.4347826086956488,0.6172839506172849,0.6140724946695095,0.8774703557312252
1873,0.5,0.29347826086956275,0.23456790123456983,0.6545842217484008,0.48221343873517786
9978,0.5,0.8045894483369054,0.6300870215431331,0.6888889488016732,0.6442687747035573
9949,0.5,0.5291332655804624,0.49488880643831124,0.3343175228047055,0.8142292490118577
4347,0.5,0.8260869565217348,0.6296296296296333,0.25799573560767597,0.06719367588932806
1087,0.5,0.18478260869564878,0.2716049382716008,0.24520255863539442,0.5810276679841897
4266,0.5,0.8043478260869534,0.5925925925925952,0.31769722814498924,0.03162055335968379
5281,0.0,0.7826086956521721,0.7777777777777786,0.4669509594882729,0.7075098814229248
12757,0.5,0.5700468369003886,0.5676498506541776,0.39934631521740016,0.8893280632411067
8853,0.5,0.3152173913043441,0.3950617283950635,0.5309168443496801,0.3359683794466403
16725,0.0,0.2138462358023716,0.31109493747893424,0.32871190680882634,0.8142292490118577
9529,1.0,0.6717119964848308,0.6639895231438402,0.20897052484216772,0.8577075098814229
12274,0.5,0.7775978952895457,0.5672737280518376,0.4915468336534925,0.03162055335968379
17028,0.5,0.7037793402459585,0.5255268712232919,0.8742200485916578,0.7193675889328063
16284,0.5,0.6997457113320777,0.5683455756400448,0.7974221793033882,0.7747035573122529
5736,0.5,0.5760869565217348,0.6172839506172849,0.43710021321961623,0.32411067193675885
1091,0.5,0.18478260869564878,0.2716049382716008,0.47121535181236673,0.6205533596837944
3175,0.5,0.6739130434782581,0.5925925925925952,0.3539445628997868,0.46640316205533594
18402,0.5,0.8541751789143106,0.6954887201998403,0.661158159292061,0.03162055335968379
8533,0.5,0.21739130434782084,0.2839506172839492,0.6162046908315564,0.24110671936758893
8719,0.5,0.2608695652173836,0.3703703703703738,0.15138592750533042,0.49407114624505927
3417,1.0,0.6847826086956488,0.5802469135802468,0.4029850746268656,0.46640316205533594
15343,0.5,0.6529868677338868,0.627081834177595,0.37466702928969653,0.8142292490118577
14462,1.0,0.7967195735763468,0.630423057926329,0.6669279416079847,0.6482213438735177
79,0.5,0.3913043478260789,0.3950617283950635,0.44136460554370993,0.043478260869565216
7935,0.0,0.38043478260869534,0.5061728395061778,0.33688699360341146,0.6758893280632411
1036,0.5,0.18478260869564878,0.2716049382716008,0.6162046908315564,0.8063241106719367
17809,0.5,0.5425745200476655,0.6376843327402497,0.20531373051378066,0.8537549407114624
14893,0.5,0.6513384518669767,0.5555555555555571,0.9026934886536506,0.3636363636363636
17243,0.5,0.7474162533339381,0.5890507911090594,0.6356041843364109,0.1541501976284585
5026,1.0,0.9239130434782581,0.9259259259259238,0.2025586353944563,0.5810276679841897
16053,0.5,0.5062266912320013,0.5642866364912749,0.7593483197493573,0.7984189723320158
504,0.5,0.25,0.46913580246913966,0.6503198294243071,0.21739130434782608
13330,0.5,0.8461417620251197,0.6965743339895738,0.7267833707482925,0.8932806324110671
15793,0.5,0.8010585911026524,0.6051553444487112,0.8404783417668784,0.21739130434782608
17077,0.5,0.5628275275121624,0.49968888419758173,0.9651980103103492,0.7549407114624506
9601,0.5,0.8737360669053089,0.7207866438924526,0.5526851071968447,0.40711462450592883
11247,0.5,0.40413043061533216,0.5758024786021991,0.7223880515268801,0.901185770750988
325,0.5,0.2391304347826022,0.308641975308646,0.3859275053304905,0.05928853754940711
10992,0.0,0.7414203292753783,0.6143621958848016,0.6654085452735654,0.5059288537549407
9209,1.0,0.4130434782608674,0.5432098765432158,0.23027718550106602,0.8932806324110671
4495,1.0,0.8804347826086882,0.7407407407407405,0.3155650319829424,0.7470355731225296
11162,0.5,0.8038451516917746,0.799675863137935,0.7143069302172833,0.9881422924901185
13867,0.0,0.6792502447849103,0.6372440820188601,0.5202813858700438,0.8221343873517786
9741,0.0,0.2924791705115197,0.3331965500945486,0.37213078676536815,0.8695652173913043
10407,1.0,0.876079129966385,0.7489003604235478,0.5740865606601171,0.8300395256916996
6623,1.0,0.5869565217391255,0.654320987654323,0.48400852878464806,0.47826086956521735
11270,0.0,0.21928553789630456,0.322245492936986,0.23388403515305933,0.8023715415019762
15840,0.5,0.701283624122631,0.6308391346591335,0.4005122537820609,0.8458498023715414
15299,0.5,0.7086067809346233,0.6675318621614608,0.9589058939520778,0.7193675889328063
8481,1.0,0.21739130434782084,0.3456790123456841,0.162046908315565,0.5454545454545454
9812,0.5,0.40660251975255335,0.5651568462752437,0.6157307133225893,0.8972332015810276
2059,0.5,0.45652173913043015,0.4197530864197603,0.46908315565031977,0.8577075098814229
6043,0.5,0.5326086956521721,0.5061728395061778,0.7398720682302771,0.1541501976284585
13269,0.5,0.4270274738636175,0.3559920064447937,0.7180303619723636,0.8577075098814229
13642,0.5,0.7966939657979424,0.5920372077048484,0.6370397322184451,0.13438735177865613
3081,1.0,0.5760869565217348,0.46913580246913966,0.29211087420042636,0.3320158102766798
5361,0.5,0.7934782608695627,0.790123456790127,0.6716417910447761,0.7193675889328063
14937,0.5,0.8217567863510524,0.6449663466915467,0.6088095848164972,0.03952569169960474
7000,1.0,0.45652173913043015,0.5432098765432158,0.8742004264392325,0.26482213438735175
4815,0.5,0.9456521739130395,0.8888888888888857,0.904051172707889,0.7905138339920948
